FUS(G156E)-EGFP / μM,PEG 6000 / % (w/w),feature,bis-ANS
1.169315078,1.806615863,TRUE,TRUE
2.0966982,3.896864038,TRUE,TRUE
2.44917106,2.531714354,TRUE,TRUE
1.358165417,1.315901167,TRUE,TRUE
2.114195317,4.009705667,TRUE,TRUE
0.592256979,4.917869091,TRUE,TRUE
1.787270752,3.726635233,TRUE,TRUE
2.943664178,1.951908105,TRUE,TRUE
1.119710031,4.955574933,TRUE,TRUE
2.178876668,3.07298808,TRUE,TRUE
1.795949194,3.034522781,TRUE,TRUE
1.602067248,1.293082375,TRUE,TRUE
2.880213985,3.194383894,TRUE,TRUE
2.609968226,2.398737482,TRUE,TRUE
1.922737704,3.697620895,TRUE,TRUE
0.761979303,6.358495951,TRUE,TRUE
2.649924585,2.23875359,TRUE,TRUE
1.020186124,3.42472088,TRUE,TRUE
0.844449887,3.534427239,TRUE,TRUE
2.1363231,1.563358879,TRUE,TRUE
2.6143794,2.055075779,TRUE,TRUE
2.355698824,3.54662262,TRUE,TRUE
0.625196095,3.64780696,TRUE,TRUE
2.533321683,0.921571405,TRUE,TRUE
0.918267862,3.693776499,TRUE,TRUE
2.73180401,1.82712327,TRUE,TRUE
1.98036787,3.617355308,TRUE,TRUE
1.76646296,1.431620473,TRUE,TRUE
1.840054994,1.601253277,TRUE,TRUE
2.676487079,1.904775785,TRUE,TRUE
1.310166828,1.430273043,TRUE,TRUE
1.71455067,3.494867922,TRUE,TRUE
1.333428818,2.839197074,TRUE,TRUE
2.230012033,1.969875308,TRUE,TRUE
1.536794337,1.663418642,TRUE,TRUE
0.754500657,4.569004646,TRUE,TRUE
1.708745971,1.358010705,TRUE,TRUE
2.892086554,0.992556131,TRUE,TRUE
2.660085997,0.651215381,TRUE,TRUE
1.904336043,1.576209981,TRUE,TRUE
0.552586858,5.031806499,TRUE,TRUE
2.592595715,2.445240989,TRUE,TRUE
2.421255166,1.830051106,TRUE,TRUE
2.796094825,1.949885296,TRUE,TRUE
2.371731456,2.638130514,TRUE,TRUE
2.206811555,3.831254685,TRUE,TRUE
1.337631783,5.705922109,TRUE,TRUE
1.972096233,1.268362735,TRUE,TRUE
2.148556964,1.674973028,TRUE,TRUE
1.126574053,3.336390443,TRUE,TRUE
1.318643952,5.952144482,TRUE,TRUE
1.691026786,3.550708462,TRUE,TRUE
2.376800052,1.061384638,TRUE,TRUE
2.491536014,0.602432165,TRUE,TRUE
2.599726578,0.918471879,TRUE,TRUE
1.483205156,1.311100941,TRUE,TRUE
2.636296806,0.662474534,TRUE,TRUE
2.181334755,2.058380903,TRUE,TRUE
3.055492348,0.78050156,TRUE,TRUE
1.843628901,1.578588144,TRUE,TRUE
1.21915609,4.249932483,TRUE,TRUE
1.22310367,2.696619877,TRUE,TRUE
1.749722369,2.282625239,TRUE,TRUE
1.815857726,2.149842041,TRUE,TRUE
1.317753098,1.627732812,TRUE,TRUE
2.531041213,0.8408313,TRUE,TRUE
1.713159948,1.316537637,TRUE,TRUE
1.560844901,3.10035587,TRUE,TRUE
1.494914214,4.175344018,TRUE,TRUE
2.438530367,4.050348332,TRUE,TRUE
1.670864717,3.421183239,TRUE,TRUE
2.150368532,1.730291134,TRUE,TRUE
2.694961452,1.850553904,TRUE,TRUE
0.507216428,5.107106372,TRUE,TRUE
1.842592553,1.456509992,TRUE,TRUE
2.104622657,3.665964734,TRUE,TRUE
1.031108933,4.346361903,TRUE,TRUE
1.801556866,3.011550453,TRUE,TRUE
2.278749514,2.626391921,TRUE,TRUE
2.328899572,1.105598877,TRUE,TRUE
1.701407512,4.746963762,TRUE,TRUE
2.744984704,0.897556191,TRUE,TRUE
2.002629698,1.652710044,TRUE,TRUE
1.831154503,1.390593658,TRUE,TRUE
0.825338914,4.400195867,TRUE,TRUE
0.968651771,4.014962441,TRUE,TRUE
0.462916101,5.031305699,TRUE,TRUE
1.965192343,1.276474213,TRUE,TRUE
2.522978447,1.921548818,TRUE,TRUE
1.771260065,3.955776738,TRUE,TRUE
2.787119809,0.883915668,TRUE,TRUE
1.981859956,2.670979899,TRUE,TRUE
2.496525559,0.626922166,TRUE,TRUE
0.972335771,3.837018,TRUE,TRUE
2.555638401,0.652339808,TRUE,TRUE
1.625014861,4.02717143,TRUE,TRUE
2.14125576,3.66427738,TRUE,TRUE
2.116757264,1.639904601,TRUE,TRUE
2.133161161,1.001757693,TRUE,TRUE
2.380441289,3.290024175,TRUE,TRUE
2.330112575,1.073924508,TRUE,TRUE
1.353539275,3.122010627,TRUE,TRUE
2.878796592,1.482108147,TRUE,TRUE
1.621253112,1.402984615,TRUE,TRUE
4.616687941,8.433929648,TRUE,TRUE
1.950205504,5.646351856,TRUE,TRUE
2.156341123,4.045811708,TRUE,TRUE
1.894965236,3.563792135,TRUE,TRUE
1.641182963,3.020406036,TRUE,TRUE
0.976595245,3.922416611,TRUE,TRUE
3.073131615,2.079102507,TRUE,TRUE
2.55688376,1.111189348,TRUE,TRUE
0.828342486,6.744400164,TRUE,TRUE
1.764136604,4.347492679,TRUE,TRUE
2.604516357,0.69411747,TRUE,TRUE
1.650430846,4.340234151,TRUE,TRUE
1.097156434,2.811200265,TRUE,TRUE
2.761761314,0.852784085,TRUE,TRUE
2.597285398,0.642587449,TRUE,TRUE
2.221172693,2.693971216,TRUE,TRUE
1.372123049,4.974160674,TRUE,TRUE
0.627302018,3.933183051,TRUE,TRUE
1.498318,4.375610021,TRUE,TRUE
1.351765405,5.728226721,TRUE,TRUE
2.234748605,1.621593145,TRUE,TRUE
1.395192707,4.38564361,TRUE,TRUE
2.10455508,2.213278886,TRUE,TRUE
1.986809743,2.59653066,TRUE,TRUE
1.161506453,5.030445319,TRUE,TRUE
1.353082314,4.608638457,TRUE,TRUE
2.100401656,3.781446463,TRUE,TRUE
1.072600973,2.629756853,TRUE,TRUE
2.122139572,1.476568903,TRUE,TRUE
2.155054293,2.592880746,TRUE,TRUE
1.77549051,1.380730733,TRUE,TRUE
2.35639875,2.434670403,TRUE,TRUE
1.307191722,0.945431273,TRUE,TRUE
2.292422031,2.473856115,TRUE,TRUE
1.633807716,3.55075194,TRUE,TRUE
2.329598495,1.697289762,TRUE,TRUE
2.121304078,1.72915965,TRUE,TRUE
1.168559492,5.601817854,TRUE,TRUE
2.431196756,1.776614955,TRUE,TRUE
2.092560856,3.040148873,TRUE,TRUE
2.768301234,1.78226344,TRUE,TRUE
2.308733903,1.890129164,TRUE,TRUE
0.962755169,6.187538135,TRUE,TRUE
1.29156154,3.681846699,TRUE,TRUE
0.485174969,4.674676123,TRUE,TRUE
1.505797128,3.097439779,TRUE,TRUE
1.947041518,2.846836728,TRUE,TRUE
1.870839469,2.924513658,TRUE,TRUE
2.485065608,0.871113948,TRUE,TRUE
1.396250093,3.199227845,TRUE,TRUE
1.714582056,3.024781321,TRUE,TRUE
1.190815513,3.475503372,TRUE,TRUE
1.284173726,2.88481641,TRUE,TRUE
1.397373751,4.286558781,TRUE,TRUE
2.068356882,1.273546966,TRUE,TRUE
1.691211897,3.896169382,TRUE,TRUE
2.425262259,1.87484625,TRUE,TRUE
1.563562559,1.339578699,TRUE,TRUE
1.101034658,2.665679161,TRUE,TRUE
1.946375893,2.827755464,TRUE,TRUE
1.750766908,1.333569965,TRUE,TRUE
2.281093059,0.76218484,TRUE,TRUE
2.746264715,0.928673322,TRUE,TRUE
2.978663162,2.034401455,TRUE,TRUE
2.221344394,5.094872428,TRUE,TRUE
2.236603589,4.123138289,TRUE,TRUE
2.742131834,4.049965401,TRUE,TRUE
1.888205402,1.428936258,TRUE,TRUE
1.722739713,3.053189777,TRUE,TRUE
1.713952752,1.559327739,TRUE,TRUE
0.527753421,4.946123309,TRUE,TRUE
1.659721336,3.286970675,TRUE,TRUE
1.609484987,3.219071778,TRUE,TRUE
2.230149786,2.639871625,TRUE,TRUE
1.927061088,4.117019597,TRUE,TRUE
1.834522975,3.450781159,TRUE,TRUE
1.013190318,3.954379273,TRUE,TRUE
1.71429096,1.594723765,TRUE,TRUE
1.862910516,3.9949606,TRUE,TRUE
2.305751919,1.098528515,TRUE,TRUE
1.163116643,4.335782562,TRUE,TRUE
1.599862503,1.477960677,TRUE,TRUE
0.583573927,2.317993283,TRUE,TRUE
2.193486884,3.885138653,TRUE,TRUE
2.462986244,0.986742052,TRUE,TRUE
2.406020357,1.754153449,TRUE,TRUE
2.005221643,1.242324103,TRUE,TRUE
1.226147594,2.802166268,TRUE,TRUE
1.712918257,3.803125048,TRUE,TRUE
2.610403121,0.911876946,TRUE,TRUE
1.432142169,1.620445381,TRUE,TRUE
2.498217237,1.731353847,TRUE,TRUE
1.965717177,4.611554305,TRUE,TRUE
1.675860781,1.535181848,TRUE,TRUE
1.405415239,3.203842548,TRUE,TRUE
1.324738405,1.352562712,TRUE,TRUE
2.022503029,1.682576562,TRUE,TRUE
2.825262936,0.740992425,TRUE,TRUE
2.174023506,1.703545442,TRUE,TRUE
1.50701936,3.481977642,TRUE,TRUE
1.694954745,3.323884435,TRUE,TRUE
1.691101977,1.63914013,TRUE,TRUE
0.62592494,6.933334614,TRUE,TRUE
2.40764078,2.64355957,TRUE,TRUE
2.222443985,4.331237198,TRUE,TRUE
0.389527312,5.24206134,TRUE,TRUE
1.959669526,3.42773935,TRUE,TRUE
1.868415223,3.115557343,TRUE,TRUE
2.30695829,3.969657606,TRUE,TRUE
2.09697783,4.060909885,TRUE,TRUE
2.217954036,4.067417141,TRUE,TRUE
1.359931325,3.150942613,TRUE,TRUE
1.312696182,3.007945542,TRUE,TRUE
1.818299021,1.549257026,TRUE,TRUE
1.996889607,3.839430888,TRUE,TRUE
1.778136662,3.745137979,TRUE,TRUE
0.806527083,4.936446657,TRUE,TRUE
0.687282516,4.636470508,TRUE,TRUE
1.585989116,3.446098851,TRUE,TRUE
1.30261806,4.391773824,TRUE,TRUE
0.505865457,5.042509299,TRUE,TRUE
0.699017693,4.881233123,TRUE,TRUE
1.830727646,3.910852678,TRUE,TRUE
2.053638633,1.711657286,TRUE,TRUE
1.748141547,3.896843072,TRUE,TRUE
1.169780837,2.837025143,TRUE,TRUE
1.11221122,2.90317685,TRUE,TRUE
0.716772816,6.187033117,TRUE,TRUE
2.265351907,1.196274497,TRUE,TRUE
1.233040174,3.330401157,TRUE,TRUE
2.67758295,2.01904414,TRUE,TRUE
1.553478475,3.321740994,TRUE,TRUE
1.739343303,2.973611309,TRUE,TRUE
1.707612509,1.417695945,TRUE,TRUE
1.354819762,3.911363039,TRUE,TRUE
1.444808764,5.522284073,TRUE,TRUE
0.91143495,2.593696857,TRUE,TRUE
1.539594164,3.113013853,TRUE,TRUE
0.330798465,5.191007221,TRUE,TRUE
1.556560139,3.396439551,TRUE,TRUE
2.945166541,1.995857481,TRUE,TRUE
1.62436505,4.211143721,TRUE,TRUE
1.45959346,5.272228871,TRUE,TRUE
1.82013979,5.296328537,TRUE,TRUE
1.53845322,4.030858213,TRUE,TRUE
1.73942785,1.639987933,TRUE,TRUE
2.20257047,5.290522256,TRUE,TRUE
0.896883284,3.715022217,TRUE,TRUE
2.098706298,1.658020682,TRUE,TRUE
2.159351466,4.205637625,TRUE,TRUE
0.710349463,4.579733055,TRUE,TRUE
0.921032692,3.938900478,TRUE,TRUE
1.969542229,3.75393509,TRUE,TRUE
1.675439269,1.736695675,TRUE,TRUE
3.046779607,0.862537034,TRUE,TRUE
1.334554572,3.006715985,TRUE,TRUE
2.506648684,0.818571326,TRUE,TRUE
1.742237027,1.439538574,TRUE,TRUE
1.609420496,3.211520619,TRUE,TRUE
0.641231282,6.825157475,TRUE,TRUE
1.722837742,4.893035376,TRUE,TRUE
2.552288175,1.847316611,TRUE,TRUE
1.969250545,1.327937022,TRUE,TRUE
1.577894195,3.171850975,TRUE,TRUE
0.827809344,3.758243547,TRUE,TRUE
1.999374111,2.92135521,TRUE,TRUE
1.979851136,3.460013897,TRUE,TRUE
0.854764007,3.688242229,TRUE,TRUE
2.128986904,2.954613289,TRUE,TRUE
2.732679754,1.998281762,TRUE,TRUE
1.59914731,1.594477231,TRUE,TRUE
0.768436831,5.588668972,TRUE,TRUE
2.496495106,0.88213275,TRUE,TRUE
1.390651681,3.794274769,TRUE,TRUE
1.595741958,4.53378745,TRUE,TRUE
2.012851806,1.587023867,TRUE,TRUE
2.525553155,0.941436921,TRUE,TRUE
1.457770665,3.12444043,TRUE,TRUE
2.515340822,0.994879989,TRUE,TRUE
1.457592557,5.712015566,TRUE,TRUE
1.207048828,3.609745587,TRUE,TRUE
2.60383495,0.845836209,TRUE,TRUE
1.448967575,3.879407382,TRUE,TRUE
2.53842826,0.615459013,TRUE,TRUE
2.373321882,2.457663588,TRUE,TRUE
0.675072917,4.172241068,TRUE,TRUE
1.944460502,3.509442864,TRUE,TRUE
0.883483897,3.904720941,TRUE,TRUE
1.896319561,5.375105112,TRUE,TRUE
1.886017966,3.390142199,TRUE,TRUE
1.483272293,3.953820947,TRUE,TRUE
2.50311498,1.204824166,TRUE,TRUE
1.199685216,1.894590147,TRUE,TRUE
2.021035102,5.305411004,TRUE,TRUE
1.458988549,2.573625799,TRUE,TRUE
0.821176822,5.112412309,TRUE,TRUE
1.347412552,4.001954986,TRUE,TRUE
2.576655159,3.824537278,TRUE,TRUE
1.30256757,3.843980713,TRUE,TRUE
0.530672048,5.88895697,TRUE,TRUE
1.696158422,1.751005972,TRUE,TRUE
2.897216187,3.548015442,TRUE,TRUE
1.252358524,3.986048535,TRUE,TRUE
2.562613193,3.74417261,TRUE,TRUE
1.925435343,5.416200701,TRUE,TRUE
1.844481882,3.431579408,TRUE,TRUE
1.404344637,3.820983515,TRUE,TRUE
2.514101561,2.689248671,TRUE,TRUE
2.36419937,3.969525065,TRUE,TRUE
0.783621871,7.885723797,TRUE,TRUE
2.252914802,4.137518267,TRUE,TRUE
1.774162007,1.430869782,TRUE,TRUE
1.675187449,4.794457394,TRUE,TRUE
2.701430529,2.267968048,TRUE,TRUE
1.120345715,3.586484078,TRUE,TRUE
1.566014413,5.026823594,TRUE,TRUE
2.636948511,0.894035104,TRUE,TRUE
2.09062715,2.901555747,TRUE,TRUE
1.142800689,3.386007551,TRUE,TRUE
2.033191094,1.313706997,TRUE,TRUE
0.918385081,5.682208589,TRUE,TRUE
0.624445952,4.865023186,TRUE,TRUE
0.693347493,6.84232644,TRUE,TRUE
2.868692728,0.885082285,TRUE,TRUE
1.641967166,3.671844602,TRUE,TRUE
0.953225083,3.561086556,TRUE,TRUE
2.086132263,1.683343366,TRUE,TRUE
0.850715825,3.623192264,TRUE,TRUE
1.966690264,2.823953274,TRUE,TRUE
0.79524318,3.636456219,TRUE,TRUE
2.633247037,0.689729432,TRUE,TRUE
1.856907431,5.253782001,TRUE,TRUE
1.893981789,4.941140723,TRUE,TRUE
1.449053965,3.944327551,TRUE,TRUE
1.233176579,3.772282227,TRUE,TRUE
1.750586911,4.620475351,TRUE,TRUE
1.672156385,4.712924116,TRUE,TRUE
1.77620966,5.100394298,TRUE,TRUE
2.624546448,0.966749674,TRUE,TRUE
1.665131705,3.291603367,TRUE,TRUE
0.713893814,3.836352351,TRUE,TRUE
2.028268992,1.655868456,TRUE,TRUE
2.868215171,1.911006286,TRUE,TRUE
0.690971304,7.212985974,TRUE,TRUE
1.544597844,1.827916287,TRUE,TRUE
1.198208004,2.836936557,TRUE,TRUE
1.24818854,2.801718093,TRUE,TRUE
0.217870055,7.680871379,TRUE,TRUE
1.531360716,5.036517626,TRUE,TRUE
2.120106549,4.573438357,TRUE,TRUE
1.392047781,3.929136396,TRUE,TRUE
1.497209208,4.739849555,TRUE,TRUE
1.172657182,3.01730913,TRUE,TRUE
2.035990997,1.72818789,TRUE,TRUE
1.679418252,2.079174859,TRUE,TRUE
1.416826198,3.195604139,TRUE,TRUE
1.389709152,1.977437741,TRUE,TRUE
0.675095998,3.862645039,TRUE,TRUE
1.715909791,1.474403461,TRUE,TRUE
1.495732623,4.73998754,TRUE,TRUE
1.186898118,2.592934813,TRUE,TRUE
2.179837903,3.743879773,TRUE,TRUE
1.58752112,4.695737648,TRUE,TRUE
1.811803788,3.06861172,TRUE,TRUE
1.591966599,4.494478078,TRUE,TRUE
2.920152444,1.799053903,TRUE,TRUE
0.965020968,4.428000495,TRUE,TRUE
0.959767191,4.452332788,TRUE,TRUE
1.602646271,1.557747071,TRUE,TRUE
1.636756799,2.239256359,TRUE,TRUE
0.614215774,7.248205857,TRUE,TRUE
0.960138433,6.239540464,TRUE,TRUE
1.769871412,3.061650713,TRUE,TRUE
1.123764549,4.803252969,TRUE,TRUE
2.318667569,2.841326094,TRUE,TRUE
1.054971479,4.186343632,TRUE,TRUE
1.585619547,2.889726047,TRUE,TRUE
1.76608728,3.333076523,TRUE,TRUE
1.233332233,3.590516183,TRUE,TRUE
1.470603666,2.054839106,TRUE,TRUE
0.849320965,6.561646245,TRUE,TRUE
1.837485481,1.996892582,TRUE,TRUE
1.351080895,3.201892251,TRUE,TRUE
1.613386668,5.348460399,TRUE,TRUE
1.880397803,1.508722872,TRUE,TRUE
1.800655075,3.121297511,TRUE,TRUE
0.676989674,7.974826666,TRUE,TRUE
2.12754845,2.778172742,TRUE,TRUE
2.374660784,2.689199805,TRUE,TRUE
1.105820819,5.395914374,TRUE,TRUE
1.221767909,2.665067584,TRUE,TRUE
1.025573159,4.292482025,TRUE,TRUE
1.754258853,2.503315998,TRUE,TRUE
1.025678157,4.936836628,TRUE,TRUE
1.283373532,4.42300787,TRUE,TRUE
1.875938495,1.699538297,TRUE,TRUE
0.612669043,5.721888223,TRUE,TRUE
1.567172995,1.599299866,TRUE,TRUE
2.344290439,0.746446707,TRUE,TRUE
1.462211773,3.613331617,TRUE,TRUE
2.027844181,1.221414893,TRUE,TRUE
2.408186434,3.017932803,TRUE,TRUE
2.522031771,1.911418992,TRUE,TRUE
1.437166697,3.739358663,TRUE,TRUE
1.71830867,4.627274936,TRUE,TRUE
0.695429531,7.125673986,TRUE,TRUE
1.454251227,3.995452972,TRUE,TRUE
2.18530422,1.773169143,TRUE,TRUE
1.271990234,3.687033482,TRUE,TRUE
2.355688364,0.656963683,TRUE,TRUE
1.258168457,2.225356893,TRUE,TRUE
2.010464581,1.495235679,TRUE,TRUE
1.08091537,3.311451337,TRUE,TRUE
2.593248928,1.972598326,TRUE,TRUE
1.556069066,4.590144112,TRUE,TRUE
1.621005048,1.508790027,TRUE,TRUE
1.604686064,4.421438114,TRUE,TRUE
2.325656529,3.54561403,TRUE,TRUE
1.49207569,4.683645191,TRUE,TRUE
1.204303831,3.737849736,TRUE,TRUE
1.226371377,4.473007283,TRUE,TRUE
1.006201346,3.744044837,TRUE,TRUE
2.132931037,4.017457623,TRUE,TRUE
2.204262838,4.012376403,TRUE,TRUE
2.356984036,3.836989416,TRUE,TRUE
2.387119192,3.737724258,TRUE,TRUE
1.015277306,3.803627481,TRUE,TRUE
1.84878378,3.990630724,TRUE,TRUE
1.777970986,4.963736359,TRUE,TRUE
1.163309585,3.462900781,TRUE,TRUE
2.072376257,3.733782061,TRUE,TRUE
0.931677589,3.669017794,TRUE,TRUE
1.905244526,4.362610884,TRUE,TRUE
2.719591553,1.974642045,TRUE,TRUE
2.280102602,1.103502251,TRUE,TRUE
1.301086166,4.349512017,TRUE,TRUE
2.257902368,1.787293379,TRUE,TRUE
1.874508413,3.746724399,TRUE,TRUE
1.731283999,3.164731802,TRUE,TRUE
1.865712039,4.465767548,TRUE,TRUE
0.644871826,4.631120069,TRUE,TRUE
0.723120338,4.37906353,TRUE,TRUE
1.119313724,4.255275488,TRUE,TRUE
1.546762494,3.900416117,TRUE,TRUE
1.303928104,3.047973449,TRUE,TRUE
1.72599135,4.746857178,TRUE,TRUE
2.467484661,1.855261161,TRUE,TRUE
0.636964417,4.441509581,TRUE,TRUE
1.735988811,1.573155292,TRUE,TRUE
2.608298113,1.850353401,TRUE,TRUE
0.568708326,3.510074647,TRUE,TRUE
2.382241871,0.839089963,TRUE,TRUE
1.715089542,2.828419953,TRUE,TRUE
2.190632478,1.732054041,TRUE,TRUE
1.142956733,1.680238361,TRUE,TRUE
1.544544866,3.219810429,TRUE,TRUE
2.040416649,3.591344564,TRUE,TRUE
2.311975184,0.814476049,TRUE,TRUE
1.293308532,3.018926337,TRUE,TRUE
1.638813805,1.85835336,TRUE,TRUE
1.687714201,2.828231841,TRUE,TRUE
2.045465361,3.904878662,TRUE,TRUE
0.969992482,4.039998895,TRUE,TRUE
0.888670932,6.384160358,TRUE,TRUE
1.760674462,4.526936281,TRUE,TRUE
1.31017909,3.197051482,TRUE,TRUE
1.690140536,3.892566884,TRUE,TRUE
1.897836157,1.551558016,TRUE,TRUE
1.762241135,4.865341881,TRUE,TRUE
1.608610997,2.638490353,TRUE,TRUE
2.297221645,1.244521881,TRUE,TRUE
2.663511111,1.957231814,TRUE,TRUE
1.553490765,4.331305563,TRUE,TRUE
1.298649445,3.736514235,TRUE,TRUE
2.654065056,1.992443709,TRUE,TRUE
1.97562747,1.308173651,TRUE,TRUE
1.664969665,4.573145164,TRUE,TRUE
2.021955804,1.777865856,TRUE,TRUE
1.42371853,3.549767644,TRUE,TRUE
1.960167645,1.686576216,TRUE,TRUE
1.650727969,4.066351765,TRUE,TRUE
1.656253438,2.822771433,TRUE,TRUE
1.610835924,1.43789352,TRUE,TRUE
0.630072253,6.492152777,TRUE,TRUE
2.078916842,4.101522232,TRUE,TRUE
0.79962035,4.901683661,TRUE,TRUE
0.862944396,3.580097407,TRUE,TRUE
2.078847455,2.68633237,TRUE,TRUE
1.571507093,4.884457658,TRUE,TRUE
0.609637584,7.435717065,TRUE,TRUE
1.05475321,3.525738093,TRUE,TRUE
0.603377884,3.940169016,TRUE,TRUE
1.489097887,5.076567872,TRUE,TRUE
1.590206116,3.092729723,TRUE,TRUE
0.944852324,5.531901281,TRUE,TRUE
1.479254434,5.052876095,TRUE,TRUE
0.762235847,3.58570386,TRUE,TRUE
1.671819195,2.839696391,TRUE,TRUE
0.749618218,7.4340596,TRUE,TRUE
0.918337448,3.724413798,TRUE,TRUE
1.092565784,3.391507074,TRUE,TRUE
1.309926051,2.1376063,TRUE,TRUE
1.353429433,3.347820231,TRUE,TRUE
2.165000442,1.99223883,TRUE,TRUE
2.376045907,2.467713225,TRUE,TRUE
1.031047812,3.600618992,TRUE,TRUE
4.519176033,5.688501491,TRUE,TRUE
3.456645225,7.247719112,TRUE,TRUE
3.047197631,3.485003031,TRUE,TRUE
2.690817344,2.882552232,TRUE,TRUE
1.219365555,5.867143159,TRUE,TRUE
1.620045093,5.088212706,TRUE,TRUE
0.938360459,5.07411245,TRUE,TRUE
0.863393754,6.127850171,TRUE,TRUE
0.630270769,6.269884985,TRUE,TRUE
1.804842546,4.7168853,TRUE,TRUE
2.040893931,6.973535001,TRUE,TRUE
0.861932172,6.009950599,TRUE,TRUE
2.282130521,6.246677513,TRUE,TRUE
0.432893444,6.203831238,TRUE,TRUE
3.044095828,1.941590529,TRUE,TRUE
1.643154331,5.052440822,TRUE,TRUE
1.421643526,5.383819181,TRUE,TRUE
2.514959764,2.173156446,TRUE,TRUE
1.113945288,6.988646963,TRUE,TRUE
1.77757003,8.364735121,TRUE,TRUE
3.191130005,1.875737065,TRUE,TRUE
0.568143806,6.292667865,TRUE,TRUE
2.1371732,5.256534187,TRUE,TRUE
0.718339354,6.018810911,TRUE,TRUE
1.753603616,4.228954294,TRUE,TRUE
1.256222207,3.216607986,TRUE,TRUE
2.636711629,3.438437647,TRUE,TRUE
0.847915872,6.137833693,TRUE,TRUE
0.424111895,5.8460196,TRUE,TRUE
1.962291809,5.359043636,TRUE,TRUE
3.061244137,2.084506132,TRUE,TRUE
2.36366361,3.531739734,TRUE,TRUE
0.625606776,5.536945668,TRUE,TRUE
0.601083532,7.571407203,TRUE,TRUE
2.960562113,3.587476587,TRUE,TRUE
1.463321158,5.499479248,TRUE,TRUE
2.632373522,4.146716625,TRUE,TRUE
1.436078776,4.682338206,TRUE,TRUE
1.492468157,5.377029317,TRUE,TRUE
1.563664746,5.151468802,TRUE,TRUE
1.346284773,5.441458358,TRUE,TRUE
0.454848994,6.343346914,TRUE,TRUE
1.845585169,4.48682308,TRUE,TRUE
1.543724008,5.284649325,TRUE,TRUE
0.687354354,5.827411756,TRUE,TRUE
2.399042573,4.797016431,TRUE,TRUE
2.060856627,3.761950268,TRUE,TRUE
1.637932813,4.58640209,TRUE,TRUE
3.381977899,6.507559114,TRUE,TRUE
1.978303639,7.964389668,TRUE,TRUE
2.605770702,4.559138994,TRUE,TRUE
0.767571213,6.061663525,TRUE,TRUE
1.942775032,3.962908521,TRUE,TRUE
2.573358493,3.256794661,TRUE,TRUE
0.520751918,5.59875483,TRUE,TRUE
1.396782384,7.525951221,TRUE,TRUE
2.28338736,5.11346911,TRUE,TRUE
1.76800782,7.746589236,TRUE,TRUE
4.172624729,6.461356424,TRUE,TRUE
1.438529113,5.027970551,TRUE,TRUE
2.499350662,3.509139337,TRUE,TRUE
1.615737334,6.505883502,TRUE,TRUE
2.28761664,6.460208678,TRUE,TRUE
3.098611451,3.586993712,TRUE,TRUE
3.180292855,1.719375388,TRUE,TRUE
2.355224271,5.661635363,TRUE,TRUE
2.080648787,6.864810232,TRUE,TRUE
1.660360821,4.474194922,TRUE,TRUE
0.668067061,6.01170038,TRUE,TRUE
0.665560553,5.780688031,TRUE,TRUE
2.032226658,3.427868858,TRUE,TRUE
6.068797017,6.81138394,TRUE,TRUE
1.512614054,4.691151181,TRUE,TRUE
1.199096665,7.080819565,TRUE,TRUE
1.356949426,6.753500598,TRUE,TRUE
1.08863039,5.249425086,TRUE,TRUE
0.653499698,5.756797474,TRUE,TRUE
1.446861244,4.602008433,TRUE,TRUE
1.158710924,5.445628865,TRUE,TRUE
2.344621274,4.747560008,TRUE,TRUE
0.972049966,5.895388279,TRUE,TRUE
0.714849573,6.187209249,TRUE,TRUE
2.172510777,4.182178032,TRUE,TRUE
2.347237138,10.80755408,TRUE,TRUE
1.206872427,7.827119943,TRUE,TRUE
2.281292371,5.762149399,TRUE,TRUE
1.798043713,4.772612752,TRUE,TRUE
1.897750332,12.43627003,TRUE,TRUE
1.940970327,12.2666076,TRUE,TRUE
2.168627577,4.295222355,TRUE,TRUE
3.240646242,1.786791774,TRUE,TRUE
2.208115867,3.814801946,TRUE,TRUE
0.49655704,6.183225439,TRUE,TRUE
0.3433265,6.018484374,TRUE,TRUE
1.330574342,5.294612986,TRUE,TRUE
3.972347817,6.06778363,TRUE,TRUE
3.040834056,5.667163338,TRUE,TRUE
1.259056492,5.603472075,TRUE,TRUE
1.10801751,5.616904948,TRUE,TRUE
1.848125569,4.46276491,TRUE,TRUE
1.157956291,5.908412532,TRUE,TRUE
2.728707885,6.04460344,TRUE,TRUE
1.550726147,4.893309207,TRUE,TRUE
1.872494965,7.759914044,TRUE,TRUE
1.687109833,4.5534402,TRUE,TRUE
0.508086501,5.545138104,TRUE,TRUE
0.607777341,5.187620922,TRUE,TRUE
1.551548864,5.987249414,TRUE,TRUE
1.013950056,5.702805921,TRUE,TRUE
1.515903756,4.793795989,TRUE,TRUE
1.627473311,4.344303311,TRUE,TRUE
2.600240373,1.965110802,TRUE,TRUE
2.006352766,3.491734565,TRUE,TRUE
1.707756035,4.57462757,TRUE,TRUE
1.718640281,5.922174424,TRUE,TRUE
1.364966452,4.972149867,TRUE,TRUE
0.648761161,5.700328027,TRUE,TRUE
1.692316057,4.212215957,TRUE,TRUE
0.645721091,5.806895663,TRUE,TRUE
2.097729568,4.957732153,TRUE,TRUE
0.453719517,5.542658653,TRUE,TRUE
1.935003989,3.260787674,TRUE,TRUE
0.698213324,5.796354963,TRUE,TRUE
1.13183376,5.09347687,TRUE,TRUE
