feature,"PolyA, ng/uL","Os-C, uM"
TRUE,20.72478416,189.9336092
TRUE,79.61800211,189.9395629
TRUE,681.5342246,189.9397492
TRUE,1249.46877,189.9411427
FALSE,21.0797418,189.9417233
TRUE,1390.745502,189.9462951
TRUE,171.4290406,189.9497556
FALSE,9.4518269,189.9513989
FALSE,24.24386218,189.9568821
TRUE,103.7955942,189.9571403
TRUE,1228.73764,189.9602808
TRUE,1139.40806,189.966017
FALSE,9.034868501,189.9690831
TRUE,1363.064386,189.9724764
TRUE,891.373635,189.973801
FALSE,20.6784749,189.9740298
FALSE,9.075100308,189.9855631
TRUE,1330.605877,189.986161
FALSE,8.946526244,189.9879768
TRUE,90.79782145,189.9883096
TRUE,147.677034,189.9914587
FALSE,9.165161497,190.0048881
TRUE,1280.686887,190.0087452
TRUE,24.59566686,190.0092462
TRUE,207.9890352,190.0162355
FALSE,16.44563817,190.0164775
TRUE,149.5903683,190.0167188
TRUE,226.2135497,190.0196906
TRUE,762.925856,190.0235726
TRUE,1415.184517,190.0435947
TRUE,1369.76988,190.0470444
FALSE,8.586263724,190.0481518
TRUE,152.665764,190.0488991
TRUE,1085.710065,190.0504134
TRUE,88.2959832,190.0520913
FALSE,24.01216651,190.0584008
TRUE,173.1457385,190.0636434
TRUE,85.57085472,190.0655498
TRUE,159.3126247,190.0673431
TRUE,1541.970346,190.0698273
TRUE,231.7651085,190.0749608
TRUE,44.53240053,190.0792969
FALSE,10.49620465,190.0809986
TRUE,1163.486115,190.084908
TRUE,147.7896719,190.0851377
TRUE,1407.457849,190.0859596
FALSE,10.78508333,190.0897709
TRUE,1289.519784,190.0907674
FALSE,10.84778781,190.0963125
FALSE,23.42367199,190.1003318
TRUE,148.2025203,190.1028849
FALSE,27.28682541,190.1035679
TRUE,142.5841694,190.1059654
TRUE,1421.614625,190.106213
FALSE,20.49134182,190.1100872
TRUE,108.045422,190.1144866
TRUE,135.8476272,190.1186488
FALSE,11.65050196,190.1232384
TRUE,174.7103737,190.1239639
FALSE,6.147333767,190.1243354
TRUE,1414.283661,190.1248937
FALSE,2.370955468,190.1250021
TRUE,1344.337283,190.125507
TRUE,153.8173877,190.1292878
TRUE,927.6266086,190.1299663
TRUE,23.10773629,190.1375726
FALSE,8.852663315,190.1381698
TRUE,1427.899255,190.1396058
TRUE,113.830817,190.1416518
TRUE,811.7284466,190.1462363
TRUE,220.9871255,190.1484267
TRUE,357.7052862,190.1490315
FALSE,8.820871257,190.1566136
FALSE,9.70373546,190.1692265
FALSE,159.0573091,190.1778909
TRUE,1303.112131,190.1798019
FALSE,6.432642639,190.1807588
TRUE,1013.474115,190.1865075
FALSE,100.4735279,190.1868315
FALSE,11.65581882,190.1884348
TRUE,55.55552564,190.1941359
TRUE,1430.860213,190.1947412
TRUE,577.8828724,190.1955749
TRUE,1372.091732,190.1975083
TRUE,1340.187756,190.204695
TRUE,1535.296802,190.2138547
TRUE,1446.479148,190.2150227
TRUE,227.4450338,190.2240125
FALSE,9.98379642,190.2349002
TRUE,120.42626,190.2360429
FALSE,18.42626732,190.2383253
FALSE,24.3492486,190.2397715
FALSE,12.18880382,190.2438597
FALSE,19.74487276,190.2496025
FALSE,9.362702231,190.2540662
TRUE,198.7822602,190.2540983
TRUE,184.5417186,190.2556685
TRUE,1315.338933,190.2574396
FALSE,11.84733544,190.2628875
FALSE,114.1239046,190.2752005
TRUE,258.0701512,190.2820132
FALSE,24.47370804,190.2863244
FALSE,11.28968914,190.2950184
TRUE,186.5937606,190.2975122
FALSE,10.24492653,190.2986503
TRUE,381.5692784,190.3014361
TRUE,1470.502134,190.3049306
FALSE,10.28098408,190.3065353
FALSE,10.91815137,190.3098599
FALSE,2.529124376,190.3159258
FALSE,5.244091163,190.3230545
FALSE,24.33341314,190.3266281
FALSE,10.71439286,190.3325974
TRUE,666.8675901,190.3361103
FALSE,25.15355642,190.3395372
TRUE,745.6482338,190.340226
FALSE,24.65569011,190.3455143
TRUE,1370.393845,190.3473384
TRUE,1526.407506,190.3519199
TRUE,101.8508286,190.3524511
FALSE,2.761818373,190.3554639
TRUE,1355.252195,190.3570216
FALSE,18.54644174,190.3592632
TRUE,148.9892307,190.3625653
FALSE,16.89997818,190.3645121
TRUE,151.4643187,190.3664453
TRUE,890.4895412,190.3763994
FALSE,18.79676413,190.3790317
TRUE,241.8409028,190.3845106
TRUE,168.6366946,190.3846929
TRUE,139.620139,190.3876678
FALSE,24.0853096,190.391482
FALSE,8.924570184,190.4001922
TRUE,113.2077029,190.4008549
FALSE,7.856642234,190.4018303
TRUE,1349.123048,190.4036695
FALSE,17.48205791,190.4048378
TRUE,124.5243464,190.4095966
TRUE,129.0068012,190.4153242
FALSE,23.40319489,190.424421
TRUE,155.9607352,190.427919
TRUE,349.9069271,190.4424026
TRUE,1291.71349,190.4440235
TRUE,1359.715609,190.44467
TRUE,140.345364,190.4492164
TRUE,1344.205833,190.4494409
TRUE,1271.252138,190.4597779
TRUE,139.0381935,190.4605026
TRUE,1435.026624,190.4787377
FALSE,11.37091219,190.47917
FALSE,10.17027473,190.4799144
TRUE,126.1477502,190.4805516
FALSE,10.50815833,190.4816896
TRUE,297.0152927,190.4867192
TRUE,153.8133739,190.488054
TRUE,1561.805564,190.490969
TRUE,87.69363997,190.4962208
TRUE,279.6088437,190.5004295
FALSE,19.31619441,190.5024998
TRUE,68.30554603,190.5039487
TRUE,112.1656101,190.5086383
TRUE,585.804718,190.5089987
TRUE,167.5741595,190.5151845
TRUE,105.117057,190.5176416
TRUE,166.5325414,190.5199299
FALSE,24.02874877,190.5207297
TRUE,102.5064376,190.5230974
TRUE,1352.824059,190.5232499
TRUE,18.41094735,190.5283227
FALSE,15.90569179,190.5303591
TRUE,1211.667669,190.5350954
TRUE,23.29986146,190.544904
FALSE,10.89354366,190.5494112
TRUE,128.0191828,190.5547827
FALSE,18.84746771,190.5563124
FALSE,19.55885476,190.5581873
FALSE,7.067513277,190.560531
TRUE,933.4756648,190.5663438
TRUE,23.49058599,190.5689851
FALSE,7.505482688,190.5807007
TRUE,123.2178981,190.581989
FALSE,17.95687643,190.5832058
FALSE,8.885353711,190.5835684
FALSE,8.990251161,190.5844646
FALSE,16.27074648,190.5859403
TRUE,167.3520301,190.588248
TRUE,613.1339281,190.5955964
FALSE,25.29483009,190.5991087
FALSE,7.200954132,190.5996327
FALSE,15.76061012,190.6040648
FALSE,10.30565893,190.6051957
TRUE,1548.729354,190.6111025
TRUE,1339.389846,190.6141897
TRUE,111.1126788,190.6171267
FALSE,8.790141165,190.6197872
FALSE,9.452166855,190.6244427
FALSE,12.55661623,190.6279991
TRUE,1187.139251,190.6307631
TRUE,773.0053645,190.6334782
TRUE,119.5313877,190.6348692
FALSE,17.57961154,190.6451272
TRUE,1104.39159,190.6492035
TRUE,1029.922019,190.6497232
FALSE,9.450956552,190.6554515
FALSE,9.636165764,190.6581803
TRUE,113.0702867,190.6583929
TRUE,97.83011552,190.6618929
FALSE,22.08213717,190.6705617
TRUE,1486.121857,190.6752444
TRUE,1153.261667,190.675599
TRUE,181.7539922,190.6774006
TRUE,17.5030305,190.6779752
FALSE,7.05638243,190.681467
TRUE,275.1686183,190.6829797
TRUE,85.57362713,190.6847215
FALSE,22.72675246,190.6896794
FALSE,8.727908222,190.6918516
TRUE,239.1314093,190.6954353
FALSE,20.45239278,190.6956202
TRUE,115.5306169,190.6985897
TRUE,1071.651849,190.7012113
TRUE,756.4886801,190.7110421
FALSE,11.45154178,190.7114775
TRUE,1321.179173,190.7120948
TRUE,73.27749544,190.7133925
FALSE,24.18637642,190.7185707
TRUE,222.5637751,190.7203974
TRUE,166.7091692,190.7208789
TRUE,1446.972082,190.7280495
TRUE,1310.764309,190.7320266
TRUE,691.487051,190.7325765
TRUE,1246.932495,190.7363729
TRUE,1487.436571,190.7386503
FALSE,17.47367106,190.7393849
TRUE,1576.774868,190.7420844
FALSE,9.68788685,190.7434222
TRUE,1300.031438,190.7497242
FALSE,10.11011519,190.7501354
FALSE,19.89266532,190.7511309
FALSE,9.272083196,190.7527899
TRUE,232.9945701,190.7533501
FALSE,9.572359388,190.7535658
FALSE,26.46761199,190.7562771
FALSE,25.17736539,190.762544
FALSE,21.13633278,190.7641747
FALSE,18.50879703,190.7673036
TRUE,157.9527557,190.772789
FALSE,9.908378813,190.7728492
TRUE,1250.50937,190.774019
TRUE,1203.488932,190.7753705
FALSE,17.31097349,190.7759682
TRUE,1567.040677,190.7921676
TRUE,409.0972601,190.7962857
TRUE,132.6001789,190.7999001
TRUE,881.0977278,190.8007984
TRUE,236.4351751,190.8064556
TRUE,200.8719028,190.8086889
FALSE,10.20018654,190.8124836
FALSE,24.77809317,190.8157267
FALSE,22.32175793,190.822573
TRUE,10.27249804,190.824428
TRUE,1272.057925,190.8290393
FALSE,2.221931374,190.8307893
TRUE,713.4564759,190.8319681
FALSE,26.733758,190.8325504
TRUE,1400.428082,190.8344761
TRUE,1446.200129,190.836818
TRUE,197.3123108,190.8412189
FALSE,9.798806429,190.844247
FALSE,10.59107624,190.8474478
FALSE,20.64186038,190.8480909
TRUE,1143.165205,190.8562568
TRUE,780.0106904,190.8605288
TRUE,1477.783142,190.8654955
FALSE,3.976071203,190.872955
TRUE,1421.281087,190.8761265
TRUE,255.2537459,190.8791417
TRUE,1537.611574,190.8792763
TRUE,256.5207683,190.8815402
TRUE,1416.093201,190.8833204
TRUE,1501.205938,190.8841674
TRUE,1555.911912,190.8841726
TRUE,1356.192534,190.884854
TRUE,1284.816971,190.8882231
TRUE,265.9301533,190.8937942
TRUE,1311.818284,190.9058701
TRUE,129.50998,190.9063617
TRUE,1455.268902,190.9083207
TRUE,1300.684714,190.9091084
TRUE,178.673257,190.9099532
TRUE,139.6282494,190.9140796
FALSE,9.895990956,190.9154692
FALSE,9.358052614,190.9192754
TRUE,182.6627408,190.9238941
TRUE,201.383077,190.9352135
TRUE,1173.367625,190.9451303
FALSE,8.481457687,190.9501172
TRUE,166.9151203,190.9558838
TRUE,194.9693072,190.9579778
TRUE,176.1681057,190.9639933
TRUE,261.2771056,190.9767623
TRUE,85.35294981,190.9795787
FALSE,10.80662273,190.9825396
FALSE,8.667382791,190.9826683
TRUE,1367.315219,190.9834224
TRUE,1462.163997,190.9838212
TRUE,165.4163871,190.9857163
TRUE,147.7546902,190.9859646
TRUE,98.28454735,190.9876269
TRUE,1507.442913,190.9920183
FALSE,23.16065222,190.9961798
TRUE,1132.603894,191.000835
TRUE,1400.208073,191.0073716
TRUE,676.0903146,191.0074897
TRUE,24.21521849,191.0143827
TRUE,1172.367515,191.0199096
FALSE,23.39998208,191.0211276
TRUE,1368.085912,191.0230835
FALSE,116.8185654,191.0253519
FALSE,21.28183511,191.026882
TRUE,99.08600571,191.0269978
TRUE,1361.805147,191.0346023
FALSE,26.39453365,191.040002
TRUE,1525.269548,191.0440739
TRUE,866.0403337,191.0446835
TRUE,1290.407423,191.0485844
FALSE,11.37989831,191.0517417
FALSE,18.84102855,191.0569189
TRUE,1457.834486,191.0639191
TRUE,353.1041424,191.0728485
FALSE,23.70089484,191.0814862
TRUE,1203.330745,191.0869779
FALSE,9.815715683,191.0925547
TRUE,127.4269153,191.0929742
FALSE,21.22936796,191.0940648
TRUE,1578.77535,191.0950744
TRUE,1450.203255,191.1042095
FALSE,12.41858211,191.109037
TRUE,1005.202498,191.1104913
TRUE,893.3150499,191.1213717
FALSE,9.28124215,191.1219586
TRUE,150.6588755,191.12333
FALSE,20.9884991,191.1240868
TRUE,237.3322454,191.1244935
FALSE,14.02938837,191.1253097
TRUE,1328.297172,191.1272898
TRUE,87.98112232,191.1366283
TRUE,181.5278292,191.1435738
TRUE,913.3092026,191.1445144
TRUE,112.4867862,191.1494807
TRUE,768.2998663,191.1508601
TRUE,134.6094664,191.151605
FALSE,20.14773318,191.1522531
TRUE,145.3790429,191.157947
FALSE,10.31129465,191.1592203
TRUE,212.4877274,191.162821
FALSE,23.50303437,191.16398
TRUE,1448.43029,191.1652749
TRUE,1332.009135,191.1689304
TRUE,1184.60458,191.1690947
FALSE,97.71034384,191.1724466
TRUE,1305.767193,191.1748065
TRUE,1346.921073,191.1752493
TRUE,72.90863997,191.1761361
TRUE,1571.989152,191.1799174
FALSE,9.377717239,191.184674
TRUE,231.7568861,191.1877379
TRUE,82.21546962,191.1961666
TRUE,1399.22435,191.2013338
TRUE,343.0972862,191.2103967
FALSE,19.89619375,191.2144395
TRUE,122.7078329,191.2163462
FALSE,19.4127144,191.2178482
TRUE,1100.107326,191.2187736
FALSE,11.47668146,191.2256111
TRUE,1471.367375,191.2292937
FALSE,20.30674011,191.2303006
FALSE,10.64722107,191.2311011
FALSE,20.41956402,191.2324752
TRUE,125.5111364,191.2354169
TRUE,1513.913059,191.2368517
FALSE,23.28760135,191.2400823
TRUE,142.1309213,191.240289
TRUE,114.9388063,191.2403029
FALSE,106.0966172,191.2424988
TRUE,1546.326743,191.2436946
FALSE,24.57452348,191.2438072
TRUE,198.6929906,191.247573
TRUE,9.085176599,191.2525884
TRUE,970.7862951,191.2561605
TRUE,1413.863565,191.2625393
FALSE,24.73593668,191.2680131
TRUE,1238.483398,191.2778407
FALSE,22.85199742,191.2786232
TRUE,1439.447327,191.2790704
TRUE,1473.92074,191.2801872
TRUE,139.4050082,191.2842404
TRUE,1179.141927,191.2866009
FALSE,19.43936784,191.2889709
TRUE,1443.766477,191.2978118
FALSE,10.90310616,191.3010571
TRUE,1373.205662,191.3029314
TRUE,1165.571079,191.3060315
FALSE,18.02152608,191.3066103
TRUE,262.5271181,191.3080788
TRUE,682.6355246,191.3082014
TRUE,111.6300489,191.3097062
TRUE,132.1535196,191.3169124
TRUE,334.010543,191.3201384
TRUE,1288.707477,191.3219807
TRUE,127.3885386,191.3272652
TRUE,191.2727185,191.3317068
TRUE,1374.889799,191.3324543
FALSE,10.46314102,191.3382686
TRUE,778.210944,191.350965
FALSE,10.06781105,191.3576937
TRUE,1373.96794,191.363711
TRUE,22.95290456,191.3670288
TRUE,26.41082878,191.3709304
FALSE,19.48935911,191.3801916
TRUE,636.3795068,191.3817333
TRUE,20.35931986,191.3899451
TRUE,1234.594215,191.3933451
FALSE,11.02153235,191.4011254
FALSE,9.579395222,191.4025607
TRUE,122.1866614,191.4063335
FALSE,19.85057792,191.4107081
TRUE,1326.419436,191.4214347
TRUE,1572.503679,191.4216037
FALSE,10.83129661,191.4291079
TRUE,181.2355777,191.4301638
FALSE,12.28332067,191.4318032
FALSE,10.47965902,191.4384178
FALSE,9.130638434,191.4391875
TRUE,595.8428209,191.4457688
TRUE,1387.495257,191.4478653
TRUE,1246.35678,191.4478937
FALSE,26.13283664,191.4538436
TRUE,1411.925999,191.4574976
FALSE,9.859239261,191.4578566
FALSE,17.7421529,191.4584233
TRUE,1543.174347,191.4598986
FALSE,19.66028726,191.4609649
TRUE,157.5471434,191.4667584
TRUE,930.8526054,191.4693283
TRUE,223.0956416,191.4916422
FALSE,12.32528285,191.4947874
FALSE,1571.039512,191.5026543
TRUE,91.94558736,191.5028343
FALSE,4.812840011,191.503281
FALSE,10.10491266,191.5034436
TRUE,1187.74301,191.5038832
TRUE,109.1061936,191.5078996
FALSE,11.37810235,191.5120843
TRUE,126.0208384,191.5220296
TRUE,844.3236714,191.5246788
TRUE,1157.545519,191.5251575
FALSE,6.583974719,191.5312839
FALSE,10.487595,191.5343752
FALSE,10.21500818,191.5362545
FALSE,10.75498986,191.5417215
TRUE,146.4543616,191.5456386
TRUE,140.6350741,191.5599883
TRUE,1434.004576,191.5610131
TRUE,19.44322835,191.5619635
TRUE,145.6068533,191.5650119
FALSE,11.62153851,191.5665815
TRUE,1206.372075,191.5817008
TRUE,1335.366823,191.5861411
TRUE,232.2537088,191.5918308
FALSE,89.7130316,191.6059673
TRUE,242.0300027,191.6081236
FALSE,14.75525868,191.6095663
TRUE,141.5280212,191.6131232
TRUE,1291.943512,191.6155633
FALSE,8.684532594,191.6172168
FALSE,22.07818655,191.6187654
FALSE,18.19179982,191.6311254
FALSE,26.14267356,191.6358175
TRUE,274.5314837,191.6394589
TRUE,1329.895646,191.6396592
TRUE,112.5873615,191.6484937
FALSE,19.79381009,191.64928
TRUE,194.370774,191.651292
FALSE,11.11495104,191.66543
FALSE,11.60290715,191.667135
FALSE,8.975711124,191.6705549
FALSE,8.759367493,191.6784084
TRUE,1299.863535,191.6788689
FALSE,19.22468097,191.6796015
TRUE,67.88160555,191.6895814
TRUE,1288.761698,191.6944949
TRUE,1477.451651,191.6975418
TRUE,314.5821368,191.6989729
TRUE,1388.775672,191.7003529
TRUE,1281.207525,191.7047581
TRUE,72.49809634,191.7115748
FALSE,19.85923506,191.7165737
FALSE,15.5335788,191.7176715
FALSE,22.58783168,191.7194767
TRUE,1074.681699,191.7212418
FALSE,9.108425395,191.7322201
TRUE,98.55978894,191.7346402
TRUE,1515.501128,191.7355662
FALSE,12.23444717,191.737762
TRUE,75.95301454,191.7506506
TRUE,145.3329716,191.7586235
TRUE,1400.308137,191.7594057
FALSE,10.32327093,191.7634293
FALSE,93.64633932,191.7726027
TRUE,240.1940825,191.778206
FALSE,9.226368237,191.7794481
TRUE,1368.328971,191.7811376
FALSE,18.08891,191.7839783
TRUE,101.6713765,191.7909009
TRUE,1392.297727,191.7975711
TRUE,250.6326729,191.8044129
TRUE,252.0239783,191.8142971
FALSE,17.28913806,191.8159432
TRUE,1019.19509,191.8176892
TRUE,248.2865168,191.8186182
FALSE,20.69442174,191.8204463
TRUE,1254.395957,191.8223545
FALSE,10.99022477,191.8225302
TRUE,64.7862857,191.8228012
TRUE,1301.789913,191.8281197
TRUE,1574.991527,191.8331855
TRUE,130.1559208,191.8365893
FALSE,9.733656236,191.837531
TRUE,187.5702148,191.8403381
TRUE,109.4337613,191.8469589
FALSE,14.59597443,191.8472347
FALSE,26.63038489,191.8485253
FALSE,11.76441819,191.8486857
TRUE,1348.08129,191.8599423
TRUE,124.5972667,191.8687251
FALSE,8.784586457,191.8733954
FALSE,9.313845545,191.8785053
TRUE,723.8468232,191.8786313
FALSE,12.38509943,191.880251
TRUE,111.5086627,191.8845457
TRUE,229.6180731,191.8920898
TRUE,1416.063026,191.9014644
TRUE,256.1509577,191.9022924
TRUE,85.14293981,191.9045085
TRUE,910.9145007,191.9048419
FALSE,4.740658622,191.9056855
TRUE,1186.113482,191.9057026
FALSE,22.66589105,191.9121779
FALSE,24.33021489,191.9217795
TRUE,141.4848588,191.9234416
TRUE,123.8886142,191.9266919
TRUE,1113.905428,191.9270975
TRUE,1148.639671,191.9338546
TRUE,1576.699786,191.9369401
TRUE,1396.490454,191.9384826
TRUE,158.701371,191.942049
FALSE,11.69587436,191.9444236
TRUE,90.69121574,191.9479847
TRUE,1410.904616,191.94913
FALSE,17.98697424,191.9495145
FALSE,23.57346156,191.9561225
FALSE,19.89200424,191.9567225
FALSE,14.0786343,191.9673293
FALSE,10.3663609,191.9683954
FALSE,4.872192294,191.9780929
TRUE,68.52193018,191.9785671
FALSE,18.54403258,191.9812477
TRUE,232.4352041,191.9831889
TRUE,95.24715975,191.985255
TRUE,1286.703256,191.9892625
TRUE,184.8205024,191.9896774
TRUE,295.1692625,191.9900668
TRUE,967.7177154,191.9983649
TRUE,1265.439353,192.0026567
FALSE,19.80222539,192.0061808
TRUE,81.73195805,192.0085835
TRUE,912.7820454,192.0089358
TRUE,715.5278245,192.0209207
FALSE,9.238058486,192.0211642
FALSE,18.78737754,192.0225691
TRUE,22.8358964,192.0238084
TRUE,1584.720437,192.025885
TRUE,1093.0663,192.0303008
TRUE,1366.236834,192.0308518
TRUE,1387.451514,192.0355952
TRUE,221.3919737,192.0417157
FALSE,9.462383783,192.0464019
FALSE,10.85611111,192.0481682
TRUE,232.9173354,192.0520968
TRUE,1182.714555,192.0602009
FALSE,110.1995451,192.0735909
TRUE,1157.603603,192.0779287
TRUE,175.0810681,192.0782781
TRUE,1408.414341,192.0819927
FALSE,22.83641268,192.0876746
TRUE,123.6376624,192.0898182
TRUE,1408.457213,192.0921535
TRUE,1560.50319,192.0921539
FALSE,21.88853302,192.0938153
FALSE,24.83532839,192.0942015
FALSE,10.78752538,192.0979243
TRUE,123.4563438,192.1003004
FALSE,24.36234514,192.1071029
TRUE,146.1096977,192.1078046
FALSE,9.87008219,192.1093792
TRUE,52.67518605,192.1096709
FALSE,10.17602672,192.1117237
FALSE,9.298133137,192.114664
TRUE,725.0362358,192.1159546
FALSE,9.750354538,192.1205922
TRUE,120.2570478,192.1209671
TRUE,1096.591539,192.1252056
FALSE,17.67299516,192.1267635
TRUE,260.1673826,192.1333234
FALSE,12.64338847,192.136209
TRUE,130.7959119,192.1407326
FALSE,10.51231791,192.1435974
FALSE,17.81642375,192.1440528
TRUE,1415.680595,192.1472474
TRUE,143.2370908,192.1488166
FALSE,18.67734483,192.1515799
TRUE,68.65829464,192.1543727
TRUE,22.62306982,192.1608828
TRUE,150.9358553,192.1619367
TRUE,1432.896495,192.1624816
FALSE,26.73174165,192.1677348
FALSE,9.510829345,192.1683508
TRUE,1188.404914,192.1710169
FALSE,18.72747923,192.1811111
FALSE,22.40428916,192.1834519
TRUE,1159.816244,192.1853053
TRUE,1349.711828,192.185374
TRUE,1019.744822,192.1886188
FALSE,11.72050363,192.1919482
TRUE,1393.943298,192.1997812
FALSE,8.235772205,192.2009744
FALSE,8.338829952,192.2024083
TRUE,1073.731973,192.213006
TRUE,958.6722049,192.2139993
FALSE,24.08480222,192.2153002
FALSE,17.38011351,192.2189614
TRUE,186.4630153,192.2209891
TRUE,1239.855261,192.2272362
TRUE,740.2584283,192.2302385
FALSE,24.55630401,192.2343169
TRUE,1454.559321,192.2349907
TRUE,1564.976169,192.2369468
TRUE,87.46970323,192.2379284
TRUE,902.4298215,192.240879
TRUE,128.5344046,192.251764
TRUE,1336.203533,192.2545643
FALSE,19.60235073,192.2580164
TRUE,166.4511112,192.2635543
TRUE,346.5901804,192.2674092
TRUE,883.2629195,192.2676615
TRUE,18.29946674,192.2718779
TRUE,134.0200472,192.2747516
TRUE,414.6213462,192.2793876
TRUE,1370.013418,192.2804883
TRUE,24.97238136,192.286881
TRUE,1403.344722,192.2913791
FALSE,10.98380835,192.3000889
TRUE,1422.174495,192.30319
TRUE,1534.466426,192.3043513
